"X.1","X","Platform","AlbumNo","Album","Song","Streams"
44460,"Paul McCartney","Last.fm",25,"Driving_Rain","Track15",22391
44461,"Paul McCartney","Last.fm",25,"Driving_Rain","Track16",3388
44462,"Paul McCartney","Genius",25,"Driving_Rain","Track1",NA
44463,"Paul McCartney","Genius",25,"Driving_Rain","Track2",NA
44464,"Paul McCartney","Genius",25,"Driving_Rain","Track3",NA
44465,"Paul McCartney","Genius",25,"Driving_Rain","Track4",NA
44466,"Paul McCartney","Genius",25,"Driving_Rain","Track5",NA
44467,"Paul McCartney","Genius",25,"Driving_Rain","Track6",NA
44468,"Paul McCartney","Genius",25,"Driving_Rain","Track7",NA
44469,"Paul McCartney","Genius",25,"Driving_Rain","Track8",NA
44470,"Paul McCartney","Genius",25,"Driving_Rain","Track9",NA
44471,"Paul McCartney","Genius",25,"Driving_Rain","Track10",NA
44472,"Paul McCartney","Genius",25,"Driving_Rain","Track11",NA
44473,"Paul McCartney","Genius",25,"Driving_Rain","Track12",NA
44474,"Paul McCartney","Genius",25,"Driving_Rain","Track13",NA
44475,"Paul McCartney","Genius",25,"Driving_Rain","Track14",NA
44476,"Paul McCartney","Genius",25,"Driving_Rain","Track15",NA
44477,"Paul McCartney","Genius",25,"Driving_Rain","Track16",NA
44478,"Paul McCartney","YouTube",25,"Driving_Rain","Track1",53210
44479,"Paul McCartney","YouTube",25,"Driving_Rain","Track2",44822
44480,"Paul McCartney","YouTube",25,"Driving_Rain","Track3",27522
44481,"Paul McCartney","YouTube",25,"Driving_Rain","Track4",34099
44482,"Paul McCartney","YouTube",25,"Driving_Rain","Track5",29145
44483,"Paul McCartney","YouTube",25,"Driving_Rain","Track6",20322
44484,"Paul McCartney","YouTube",25,"Driving_Rain","Track7",25936
44485,"Paul McCartney","YouTube",25,"Driving_Rain","Track8",19090
44486,"Paul McCartney","YouTube",25,"Driving_Rain","Track9",17433
44487,"Paul McCartney","YouTube",25,"Driving_Rain","Track10",13995
44488,"Paul McCartney","YouTube",25,"Driving_Rain","Track11",24236
44489,"Paul McCartney","YouTube",25,"Driving_Rain","Track12",15971
44490,"Paul McCartney","YouTube",25,"Driving_Rain","Track13",19694
44491,"Paul McCartney","YouTube",25,"Driving_Rain","Track14",12800
44492,"Paul McCartney","YouTube",25,"Driving_Rain","Track15",18871
44493,"Paul McCartney","YouTube",25,"Driving_Rain","Track16",42084
44494,"Paul McCartney","Deezer",26,"Twin_Freaks","Track1",0.37
44495,"Paul McCartney","Deezer",26,"Twin_Freaks","Track2",0.56
44496,"Paul McCartney","Deezer",26,"Twin_Freaks","Track3",0.48
44497,"Paul McCartney","Deezer",26,"Twin_Freaks","Track4",0.64
44498,"Paul McCartney","Deezer",26,"Twin_Freaks","Track5",0.6
44499,"Paul McCartney","Deezer",26,"Twin_Freaks","Track6",0.58
44500,"Paul McCartney","Deezer",26,"Twin_Freaks","Track7",0.31
44501,"Paul McCartney","Deezer",26,"Twin_Freaks","Track8",1.31
44502,"Paul McCartney","Deezer",26,"Twin_Freaks","Track9",0.33
44503,"Paul McCartney","Deezer",26,"Twin_Freaks","Track10",0.18
44504,"Paul McCartney","Deezer",26,"Twin_Freaks","Track11",0.48
44505,"Paul McCartney","Deezer",26,"Twin_Freaks","Track12",0.22
44506,"Paul McCartney","Spotify",26,"Twin_Freaks","Track1",62917
44507,"Paul McCartney","Spotify",26,"Twin_Freaks","Track2",62021
44508,"Paul McCartney","Spotify",26,"Twin_Freaks","Track3",36430
44509,"Paul McCartney","Spotify",26,"Twin_Freaks","Track4",38819
44510,"Paul McCartney","Spotify",26,"Twin_Freaks","Track5",45795
44511,"Paul McCartney","Spotify",26,"Twin_Freaks","Track6",59492
44512,"Paul McCartney","Spotify",26,"Twin_Freaks","Track7",33603
44513,"Paul McCartney","Spotify",26,"Twin_Freaks","Track8",33791
44514,"Paul McCartney","Spotify",26,"Twin_Freaks","Track9",26517
44515,"Paul McCartney","Spotify",26,"Twin_Freaks","Track10",24248
44516,"Paul McCartney","Spotify",26,"Twin_Freaks","Track11",48028
44517,"Paul McCartney","Spotify",26,"Twin_Freaks","Track12",54911
44518,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track1",1363
44519,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track2",891
44520,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track3",1017
44521,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track4",1138
44522,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track5",974
44523,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track6",1959
44524,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track7",937
44525,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track8",905
44526,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track9",650
44527,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track10",664
44528,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track11",1216
44529,"Paul McCartney","Last.fm",26,"Twin_Freaks","Track12",987
44530,"Paul McCartney","Genius",26,"Twin_Freaks","Track1",NA
44531,"Paul McCartney","Genius",26,"Twin_Freaks","Track2",NA
44532,"Paul McCartney","Genius",26,"Twin_Freaks","Track3",NA
44533,"Paul McCartney","Genius",26,"Twin_Freaks","Track4",NA
44534,"Paul McCartney","Genius",26,"Twin_Freaks","Track5",NA
44535,"Paul McCartney","Genius",26,"Twin_Freaks","Track6",NA
44536,"Paul McCartney","Genius",26,"Twin_Freaks","Track7",NA
44537,"Paul McCartney","Genius",26,"Twin_Freaks","Track8",NA
44538,"Paul McCartney","Genius",26,"Twin_Freaks","Track9",NA
44539,"Paul McCartney","Genius",26,"Twin_Freaks","Track10",NA
44540,"Paul McCartney","Genius",26,"Twin_Freaks","Track11",NA
44541,"Paul McCartney","Genius",26,"Twin_Freaks","Track12",NA
44542,"Paul McCartney","YouTube",26,"Twin_Freaks","Track1",19884
44543,"Paul McCartney","YouTube",26,"Twin_Freaks","Track2",11810
44544,"Paul McCartney","YouTube",26,"Twin_Freaks","Track3",6030
44545,"Paul McCartney","YouTube",26,"Twin_Freaks","Track4",5737
44546,"Paul McCartney","YouTube",26,"Twin_Freaks","Track5",6411
44547,"Paul McCartney","YouTube",26,"Twin_Freaks","Track6",12090
44548,"Paul McCartney","YouTube",26,"Twin_Freaks","Track7",4644
44549,"Paul McCartney","YouTube",26,"Twin_Freaks","Track8",5939
44550,"Paul McCartney","YouTube",26,"Twin_Freaks","Track9",3818
44551,"Paul McCartney","YouTube",26,"Twin_Freaks","Track10",3623
44552,"Paul McCartney","YouTube",26,"Twin_Freaks","Track11",6734
44553,"Paul McCartney","YouTube",26,"Twin_Freaks","Track12",6387
44554,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track1",2.95
44555,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track2",2.25
44556,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track3",3.71
44557,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track4",2.58
44558,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track5",2.65
44559,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track6",2.84
44560,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track7",2.87
44561,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track8",2.34
44562,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track9",1.99
44563,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track10",1.93
44564,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track11",2.66
44565,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track12",4.43
44566,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track13",2.37
44567,"Paul McCartney","Deezer",27,"Chaos_And_Creation_In_The_Backyard","Track14",1.9
44568,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track1",1080825
44569,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track2",518758
44570,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track3",5516527
44571,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track4",438556
44572,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track5",890674
44573,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track6",998268
44574,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track7",1465197
44575,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track8",447722
44576,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track9",414836
44577,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track10",375705
44578,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track11",360264
44579,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track12",6713604
44580,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track13",445273
44581,"Paul McCartney","Spotify",27,"Chaos_And_Creation_In_The_Backyard","Track14",131054
44582,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track1",255751
44583,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track2",118796
44584,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track3",315728
44585,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track4",113572
44586,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track5",133757
44587,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track6",177325
44588,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track7",147774
44589,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track8",106679
44590,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track9",100530
44591,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track10",103843
44592,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track11",99052
44593,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track12",278196
44594,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track13",92106
44595,"Paul McCartney","Last.fm",27,"Chaos_And_Creation_In_The_Backyard","Track14",4201
44596,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track1",NA
44597,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track2",NA
44598,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track3",5781
44599,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track4",NA
44600,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track5",NA
44601,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track6",5095
44602,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track7",NA
44603,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track8",NA
44604,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track9",NA
44605,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track10",NA
44606,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track11",NA
44607,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track12",5307
44608,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track13",NA
44609,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track14",NA
44610,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track15",NA
44611,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track16",NA
44612,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track17",NA
44613,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track18",NA
44614,"Paul McCartney","Genius",27,"Chaos_and_Creation_in_the_Backyard","Track19",NA
44615,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track1",156494
44616,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track2",61603
44617,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track3",206004
44618,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track4",45740
44619,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track5",67360
44620,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track6",93301
44621,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track7",90353
44622,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track8",47209
44623,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track9",47561
44624,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track10",31974
44625,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track11",38084
44626,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track12",397512
44627,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track13",58702
44628,"Paul McCartney","YouTube",27,"Chaos_And_Creation_In_The_Backyard","Track14",25569
44629,"Paul McCartney","Deezer",28,"Ecce_Cor_Meum","Track1",0.13
44630,"Paul McCartney","Deezer",28,"Ecce_Cor_Meum","Track2",NA
44631,"Paul McCartney","Deezer",28,"Ecce_Cor_Meum","Track3",NA
44632,"Paul McCartney","Deezer",28,"Ecce_Cor_Meum","Track4",0.02
44633,"Paul McCartney","Deezer",28,"Ecce_Cor_Meum","Track5",0.07
44634,"Paul McCartney","Spotify",28,"Ecce_Cor_Meum","Track1",43998
44635,"Paul McCartney","Spotify",28,"Ecce_Cor_Meum","Track2",29764
44636,"Paul McCartney","Spotify",28,"Ecce_Cor_Meum","Track3",15997
44637,"Paul McCartney","Spotify",28,"Ecce_Cor_Meum","Track4",23637
44638,"Paul McCartney","Spotify",28,"Ecce_Cor_Meum","Track5",20424
44639,"Paul McCartney","Last.fm",28,"Ecce_Cor_Meum","Track1",360
44640,"Paul McCartney","Last.fm",28,"Ecce_Cor_Meum","Track2",314
44641,"Paul McCartney","Last.fm",28,"Ecce_Cor_Meum","Track3",3211
44642,"Paul McCartney","Last.fm",28,"Ecce_Cor_Meum","Track4",254
44643,"Paul McCartney","Last.fm",28,"Ecce_Cor_Meum","Track5",221
44644,"Paul McCartney","Genius",28,"Ecce_Cor_Meum","Track1",NA
44645,"Paul McCartney","Genius",28,"Ecce_Cor_Meum","Track2",NA
44646,"Paul McCartney","Genius",28,"Ecce_Cor_Meum","Track3",NA
44647,"Paul McCartney","Genius",28,"Ecce_Cor_Meum","Track4",NA
44648,"Paul McCartney","Genius",28,"Ecce_Cor_Meum","Track5",NA
44649,"Paul McCartney","YouTube",28,"Ecce_Cor_Meum","Track1",11831
44650,"Paul McCartney","YouTube",28,"Ecce_Cor_Meum","Track2",5980
44651,"Paul McCartney","YouTube",28,"Ecce_Cor_Meum","Track3",3994
44652,"Paul McCartney","YouTube",28,"Ecce_Cor_Meum","Track4",3162
44653,"Paul McCartney","YouTube",28,"Ecce_Cor_Meum","Track5",3837
44654,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track1",3.5
44655,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track2",1.59
44656,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track3",1.22
44657,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track4",1.3
44658,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track5",1.89
44659,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track6",1.88
44660,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track7",1.15
44661,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track8",1.16
44662,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track9",1.17
44663,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track10",1.45
44664,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track11",1.4
44665,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track12",1.16
44666,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track13",1.13
44667,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track14",0.74
44668,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track15",1.07
44669,"Paul McCartney","Deezer",29,"Memory_Almost_Full","Track16",0.89
44670,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track1",3970121
44671,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track2",746907
44672,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track3",333879
44673,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track4",592589
44674,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track5",622500
44675,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track6",357938
44676,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track7",196536
44677,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track8",229149
44678,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track9",232349
44679,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track10",200883
44680,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track11",210372
44681,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track12",664000
44682,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track13",159171
44683,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track14",115680
44684,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track15",120937
44685,"Paul McCartney","Spotify",29,"Memory_Almost_Full","Track16",127399
44686,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track1",669704
44687,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track2",265699
44688,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track3",151027
44689,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track4",186552
44690,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track5",114033
44691,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track6",134192
44692,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track7",95672
44693,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track8",112873
44694,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track9",112709
44695,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track10",98143
44696,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track11",99163
44697,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track12",94671
44698,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track13",106833
44699,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track14",20672
44700,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track15",25968
44701,"Paul McCartney","Last.fm",29,"Memory_Almost_Full","Track16",21385
44702,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track1",NA
44703,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track2",NA
44704,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track3",NA
44705,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track4",NA
44706,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track5",NA
44707,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track6",NA
44708,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track7",NA
44709,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track8",NA
44710,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track9",NA
44711,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track10",NA
44712,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track11",NA
44713,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track12",NA
44714,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track13",NA
44715,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track14",NA
44716,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track15",NA
44717,"Paul McCartney","Genius",29,"Memory_Almost_Full","Track16",NA
44718,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track1",54526
44719,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track2",46911
44720,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track3",18872
44721,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track4",71127
44722,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track5",14664
44723,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track6",15231
44724,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track7",10739
44725,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track8",11061
44726,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track9",11264
44727,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track10",10372
44728,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track11",11505
44729,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track12",10679
44730,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track13",7961
44731,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track14",8796
44732,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track15",10876
44733,"Paul McCartney","YouTube",29,"Memory_Almost_Full","Track16",5996
44734,"Paul McCartney","Deezer",30,"Ocean's_Kingdom","Track1",1.14
44735,"Paul McCartney","Deezer",30,"Ocean's_Kingdom","Track2",1.41
44736,"Paul McCartney","Deezer",30,"Ocean's_Kingdom","Track3",0.21
44737,"Paul McCartney","Deezer",30,"Ocean's_Kingdom","Track4",1.17
44738,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track1",139121
44739,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track2",76586
44740,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track3",58557
44741,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track4",57226
44742,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track5",38923
44743,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track6",30079
44744,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track7",26683
44745,"Paul McCartney","Spotify",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track8",27161
44746,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track1",2044
44747,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track2",1870
44748,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track3",1532
44749,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track4",1428
44750,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track5",270
44751,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track6",209
44752,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track7",182
44753,"Paul McCartney","Last.fm",30,"McCartney:_Ocean's_Kingdom_(Deluxe_Version)","Track8",172
44754,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track1",NA
44755,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track2",NA
44756,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track3",NA
44757,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track4",NA
44758,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track5",NA
44759,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track6",NA
44760,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track7",NA
44761,"Paul McCartney","Genius",30,"Ocean’s_Kingdom","Track8",NA
44762,"Paul McCartney","YouTube",30,"Ocean's_Kingdom","Track1",6719
44763,"Paul McCartney","YouTube",30,"Ocean's_Kingdom","Track2",1883
44764,"Paul McCartney","YouTube",30,"Ocean's_Kingdom","Track3",1135
44765,"Paul McCartney","YouTube",30,"Ocean's_Kingdom","Track4",888
44766,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track1",2.18
44767,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track2",1.89
44768,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track3",2.34
44769,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track4",1.77
44770,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track5",1.8
44771,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track6",1.99
44772,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track7",1.86
44773,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track8",3.84
44774,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track9",1.79
44775,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track10",1.51
44776,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track11",1.57
44777,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track12",1.63
44778,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track13",1.76
44779,"Paul McCartney","Deezer",31,"Kisses_On_The_Bottom","Track14",1.58
44780,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track1",1836640
44781,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track2",717334
44782,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track3",1066923
44783,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track4",673057
44784,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track5",739027
44785,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track6",664400
44786,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track7",732436
44787,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track8",7616857
44788,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track9",650235
44789,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track10",613817
44790,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track11",649020
44791,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track12",553778
44792,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track13",487842
44793,"Paul McCartney","Spotify",31,"Kisses_On_The_Bottom","Track14",807191
44794,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track1",70641
44795,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track2",49823
44796,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track3",53103
44797,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track4",48390
44798,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track5",46386
44799,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track6",43961
44800,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track7",56072
44801,"Paul McCartney","Last.fm",31,"Kisses_On_The_Bottom","Track8",309769
